Coupon_id,early,mid,late
6655,0.0,1.0,0.0
13240,0.0,1.0,0.0
7326,0.0,1.0,0.0
12741,0.22535211267605634,0.0,0.7746478873239436
2640,1.0,0.0,0.0
928,1.0,0.0,0.0
13326,0.0,0.0,1.0
13903,0.0,0.375,0.625
3527,0.0,0.0,1.0
2776,0.0,0.0,1.0
7444,0.0,1.0,0.0
11967,0.3333333333333333,0.3333333333333333,0.3333333333333333
8804,0.5,0.0,0.5
11342,1.0,0.0,0.0
12493,0.0,0.75,0.25
6420,0.0,1.0,0.0
3176,0.0,0.0,1.0
9202,0.3333333333333333,0.6666666666666666,0.0
8574,0.0,0.0,1.0
3622,1.0,0.0,0.0
6816,0.391304347826087,0.2608695652173913,0.34782608695652173
11100,1.0,0.0,0.0
1645,0.0,0.0,1.0
5619,0.48466257668711654,0.2331288343558282,0.2822085889570552
9822,0.5,0.0,0.5
4242,0.3333333333333333,0.3333333333333333,0.3333333333333333
390,0.0,1.0,0.0
1145,0.5,0.25,0.25
11004,0.0,0.75,0.25
1636,0.0,1.0,0.0
11916,0.06666666666666667,0.7333333333333333,0.2
8649,0.0,1.0,0.0
1266,0.0,1.0,0.0
4388,0.25,0.0,0.75
4723,0.0,0.3333333333333333,0.6666666666666666
12480,0.16666666666666666,0.5,0.3333333333333333
12134,0.0,1.0,0.0
6898,0.0,0.0,1.0
2094,0.0,1.0,0.0
10200,0.0,1.0,0.0
6917,0.0,0.0,1.0
11131,0.16666666666666666,0.0,0.8333333333333334
7562,0.1111111111111111,0.6666666666666666,0.2222222222222222
8161,0.2,0.4,0.4
9735,0.0,0.6666666666666666,0.3333333333333333
11057,0.0,0.8823529411764706,0.11764705882352941
9561,0.35714285714285715,0.2857142857142857,0.35714285714285715
5647,0.0,0.25,0.75
8810,0.5,0.0,0.5
9138,0.0,0.0,1.0
4390,0.0,0.6,0.4
10076,0.0,1.0,0.0
10214,0.0,0.3333333333333333,0.6666666666666666
1278,0.0,1.0,0.0
10116,0.3333333333333333,0.0,0.6666666666666666
3665,0.0,0.0,1.0
11178,0.16666666666666666,0.8333333333333334,0.0
1228,0.25,0.25,0.5
10073,0.0,0.2,0.8
214,0.0,0.5,0.5
1637,1.0,0.0,0.0
6608,1.0,0.0,0.0
5686,0.25125628140703515,0.0,0.7487437185929648
8098,1.0,0.0,0.0
179,0.42857142857142855,0.14285714285714285,0.42857142857142855
7786,0.0,0.0,1.0
6577,0.0,0.0,1.0
12443,0.4,0.0,0.6
3904,1.0,0.0,0.0
1593,0.6363636363636364,0.09090909090909091,0.2727272727272727
4150,1.0,0.0,0.0
850,0.6,0.4,0.0
11858,0.3333333333333333,0.3333333333333333,0.3333333333333333
13101,1.0,0.0,0.0
953,1.0,0.0,0.0
4371,0.0,1.0,0.0
3463,0.0,0.0,1.0
9571,0.0,0.0,1.0
10893,0.0,0.0,1.0
267,0.0,1.0,0.0
11974,0.0,0.0,1.0
13996,0.0,1.0,0.0
1579,0.20447284345047922,0.0,0.7955271565495208
13368,0.8,0.0,0.2
7966,0.14285714285714285,0.0,0.8571428571428571
826,0.0,1.0,0.0
3195,1.0,0.0,0.0
10354,0.3333333333333333,0.6666666666666666,0.0
6864,0.1111111111111111,0.5555555555555556,0.3333333333333333
4438,0.5,0.5,0.0
10549,0.0,0.0,1.0
13092,0.6666666666666666,0.3333333333333333,0.0
6962,0.0,0.5,0.5
14033,0.35294117647058826,0.0,0.6470588235294118
440,0.0,0.3333333333333333,0.6666666666666666
3729,0.7,0.0,0.3
7171,1.0,0.0,0.0
7633,0.0,0.0,1.0
4517,0.0,0.0,1.0
7537,0.0,1.0,0.0
13476,0.0,1.0,0.0
9636,0.0,0.0,1.0
7379,1.0,0.0,0.0
8591,0.0,1.0,0.0
8461,0.29411764705882354,0.4117647058823529,0.29411764705882354
12349,0.23255813953488372,0.37209302325581395,0.3953488372093023
1006,0.0,0.5,0.5
12854,1.0,0.0,0.0
9006,1.0,0.0,0.0
10578,0.3333333333333333,0.3333333333333333,0.3333333333333333
3161,0.375,0.5,0.125
12042,0.0,1.0,0.0
8248,0.0,0.0,1.0
5660,0.23076923076923078,0.5384615384615384,0.23076923076923078
96,0.5,0.0,0.5
6238,0.0,0.5,0.5
7181,1.0,0.0,0.0
8716,0.35714285714285715,0.14285714285714285,0.5
1462,0.0,0.0,1.0
9359,0.0,1.0,0.0
11229,0.0,0.0,1.0
2210,0.0,0.0,1.0
13754,0.4,0.0,0.6
2601,0.36363636363636365,0.36363636363636365,0.2727272727272727
11258,0.0,0.0,1.0
11976,0.5,0.5,0.0
9542,0.0,0.0,1.0
4686,0.0,0.0,1.0
6048,0.0,0.0,1.0
12613,0.0,0.0,1.0
12858,0.0,1.0,0.0
804,0.0,1.0,0.0
1610,0.5,0.5,0.0
12404,0.0,0.0,1.0
13454,0.0,0.0,1.0
6859,0.5,0.0,0.5
4255,0.5,0.5,0.0
3618,0.0,0.0,1.0
5734,1.0,0.0,0.0
11183,0.05,0.0,0.95
10528,0.125,0.625,0.25
10522,0.3333333333333333,0.3333333333333333,0.3333333333333333
633,1.0,0.0,0.0
3558,0.0,0.0,1.0
8052,0.3333333333333333,0.16666666666666666,0.5
9609,0.6666666666666666,0.3333333333333333,0.0
3633,0.16666666666666666,0.0,0.8333333333333334
6536,0.0,0.0,1.0
12112,0.0,0.0,1.0
13992,0.5,0.5,0.0
7217,1.0,0.0,0.0
8200,0.0,0.5,0.5
11850,0.0,0.0,1.0
9443,0.0,0.0,1.0
9369,0.0,0.6666666666666666,0.3333333333333333
8040,1.0,0.0,0.0
11230,0.0,0.5,0.5
9451,0.25,0.25,0.5
3811,0.3964757709251101,0.0,0.6035242290748899
6188,0.5714285714285714,0.0,0.42857142857142855
7577,1.0,0.0,0.0
9072,0.0,0.25,0.75
14042,0.0,0.0,1.0
10773,0.5,0.5,0.0
4877,0.0,0.0,1.0
1505,0.5555555555555556,0.2222222222222222,0.2222222222222222
4547,0.5,0.5,0.0
3600,0.5,0.5,0.0
3389,0.5454545454545454,0.2727272727272727,0.18181818181818182
1861,1.0,0.0,0.0
7765,0.0,0.0,1.0
12904,0.3333333333333333,0.6666666666666666,0.0
3296,0.3333333333333333,0.6666666666666666,0.0
13667,1.0,0.0,0.0
9421,0.0,1.0,0.0
8090,0.25,0.0,0.75
13000,0.0,1.0,0.0
1152,0.0,0.5,0.5
1592,0.0,0.0,1.0
1981,0.0,1.0,0.0
3855,0.0,0.0,1.0
11540,0.3235294117647059,0.4411764705882353,0.23529411764705882
12462,0.38,0.3466666666666667,0.2733333333333333
8943,0.6,0.0,0.4
1022,1.0,0.0,0.0
6151,0.0,1.0,0.0
4330,0.0,0.5,0.5
10978,1.0,0.0,0.0
13145,0.0,0.0,1.0
163,0.0,1.0,0.0
2731,0.0,1.0,0.0
7875,0.0,1.0,0.0
10305,0.0,1.0,0.0
3036,0.6666666666666666,0.0,0.3333333333333333
2626,0.0,0.0,1.0
2183,0.0,0.0,1.0
9083,0.6666666666666666,0.0,0.3333333333333333
10014,0.5,0.0,0.5
3748,0.0,1.0,0.0
7182,0.0,1.0,0.0
3194,0.0,1.0,0.0
5907,1.0,0.0,0.0
5755,0.0,1.0,0.0
2705,0.38164251207729466,0.26570048309178745,0.3526570048309179
100,0.0,0.0,1.0
2902,0.34375,0.3125,0.34375
5556,0.3333333333333333,0.3333333333333333,0.3333333333333333
908,0.3684210526315789,0.3157894736842105,0.3157894736842105
7981,0.3333333333333333,0.6666666666666666,0.0
4961,0.0,0.0,1.0
12097,0.0,0.1,0.9
5677,0.0,0.5,0.5
7880,1.0,0.0,0.0
5189,1.0,0.0,0.0
10683,0.0,1.0,0.0
9089,0.0,1.0,0.0
13195,1.0,0.0,0.0
1106,0.0,0.6666666666666666,0.3333333333333333
13162,0.3333333333333333,0.6666666666666666,0.0
4752,0.25,0.5833333333333334,0.16666666666666666
9604,0.09090909090909091,0.0,0.9090909090909091
9161,0.6666666666666666,0.3333333333333333,0.0
12585,0.46153846153846156,0.23076923076923078,0.3076923076923077
2098,0.0,0.6666666666666666,0.3333333333333333
912,0.8,0.0,0.2
6200,0.0,0.0,1.0
12500,1.0,0.0,0.0
1616,0.2,0.4,0.4
12927,0.0,0.5,0.5
6513,1.0,0.0,0.0
2571,0.125,0.25,0.625
8095,0.6666666666666666,0.0,0.3333333333333333
1254,0.25,0.5,0.25
6025,0.5,0.0,0.5
8225,0.23636363636363636,0.32727272727272727,0.43636363636363634
2831,0.0,0.0,1.0
7048,0.25,0.0,0.75
6180,0.0,0.0,1.0
12191,0.0,0.6666666666666666,0.3333333333333333
7925,0.0,1.0,0.0
8922,0.5,0.5,0.0
12802,0.6666666666666666,0.3333333333333333,0.0
7321,0.0,0.5,0.5
5267,0.3118279569892473,0.0,0.6881720430107527
12283,1.0,0.0,0.0
10681,0.5,0.5,0.0
13113,0.3333333333333333,0.6666666666666666,0.0
13405,0.3793103448275862,0.41379310344827586,0.20689655172413793
13877,0.0,1.0,0.0
5384,0.0,0.0,1.0
5196,0.11538461538461539,0.0,0.8846153846153846
8642,1.0,0.0,0.0
7098,0.2222222222222222,0.4444444444444444,0.3333333333333333
10696,0.8333333333333334,0.0,0.16666666666666666
10869,0.0,0.5,0.5
3243,0.0,0.0,1.0
12344,0.0,0.0,1.0
4759,0.5,0.5,0.0
10641,0.5,0.0,0.5
8816,0.0,0.3333333333333333,0.6666666666666666
10850,1.0,0.0,0.0
8590,0.6666666666666666,0.3333333333333333,0.0
8841,0.0,1.0,0.0
12936,0.0,0.0,1.0
7570,0.5,0.0,0.5
3523,0.0,0.0,1.0
11942,0.0,1.0,0.0
4809,0.0,0.0,1.0
3444,0.0,0.0,1.0
6509,0.0,1.0,0.0
5087,0.5,0.5,0.0
4244,0.0,0.0,1.0
6916,0.5,0.5,0.0
5158,0.05263157894736842,0.0,0.9473684210526315
2448,0.16666666666666666,0.0,0.8333333333333334
8298,1.0,0.0,0.0
6004,0.0,0.0,1.0
12206,0.25,0.25,0.5
3027,0.0,1.0,0.0
4796,0.0,0.2,0.8
13584,0.0,0.5,0.5
9356,0.0,0.0,1.0
6237,0.0,0.0,1.0
13096,1.0,0.0,0.0
6461,0.224,0.0,0.776
1520,0.0,0.0,1.0
4140,0.0,0.3333333333333333,0.6666666666666666
1016,0.0,1.0,0.0
10946,0.0,0.0,1.0
2798,0.3333333333333333,0.3333333333333333,0.3333333333333333
6141,0.6,0.0,0.4
10357,0.2,0.2,0.6
3674,0.3333333333333333,0.5,0.16666666666666666
174,0.0,0.5,0.5
1829,1.0,0.0,0.0
619,0.25,0.25,0.5
10394,0.0,0.75,0.25
6971,0.0,0.0,1.0
11242,0.2,0.6,0.2
5747,0.0,0.3333333333333333,0.6666666666666666
6769,1.0,0.0,0.0
4762,0.0,0.5,0.5
10462,1.0,0.0,0.0
11550,0.5,0.0,0.5
7712,0.0,0.0,1.0
2002,0.3888888888888889,0.4166666666666667,0.19444444444444445
11521,0.0,0.625,0.375
6292,0.0,0.5,0.5
2365,0.0,1.0,0.0
2711,0.75,0.0,0.25
2612,1.0,0.0,0.0
2140,0.3333333333333333,0.3333333333333333,0.3333333333333333
13446,0.5,0.5,0.0
4576,0.0,0.0,1.0
10001,0.0,0.0,1.0
9736,0.0,0.3333333333333333,0.6666666666666666
2371,0.6896551724137931,0.0,0.3103448275862069
9428,0.0,0.0,1.0
2649,1.0,0.0,0.0
12217,0.06666666666666667,0.0,0.9333333333333333
224,0.0,1.0,0.0
13042,0.8,0.0,0.2
7723,0.0,0.0,1.0
10136,0.0,0.0,1.0
11368,0.4,0.2,0.4
13317,0.0,0.0,1.0
5792,0.3333333333333333,0.0,0.6666666666666666
3092,0.25,0.0,0.75
8069,0.25,0.75,0.0
981,1.0,0.0,0.0
9188,0.42857142857142855,0.0,0.5714285714285714
13438,0.0,0.5,0.5
6729,1.0,0.0,0.0
13439,0.0,0.5,0.5
6339,1.0,0.0,0.0
11735,0.0,0.0,1.0
1657,0.0,0.3333333333333333,0.6666666666666666
5010,0.0,1.0,0.0
12071,0.0,0.5,0.5
2597,0.0,0.25,0.75
3002,1.0,0.0,0.0
13652,0.5,0.0,0.5
11116,0.0,0.25,0.75
5187,0.2,0.0,0.8
6556,0.0,0.0,1.0
13853,0.0,0.0,1.0
1398,0.0,0.0,1.0
3052,0.0,0.0,1.0
6500,0.2857142857142857,0.42857142857142855,0.2857142857142857
1424,0.0,0.0,1.0
9521,0.2,0.4,0.4
6690,0.14285714285714285,0.42857142857142855,0.42857142857142855
5117,0.5,0.0,0.5
12266,0.0,0.0,1.0
6523,0.3,0.4,0.3
1845,0.0,0.5,0.5
10055,1.0,0.0,0.0
7863,0.0,0.4,0.6
10996,0.3333333333333333,0.6666666666666666,0.0
10729,0.3333333333333333,0.16666666666666666,0.5
5738,0.6,0.2,0.2
1263,0.5,0.0,0.5
8715,0.0,1.0,0.0
5573,0.0,0.5,0.5
9847,0.375,0.125,0.5
12819,1.0,0.0,0.0
999,0.5,0.5,0.0
1238,1.0,0.0,0.0
5768,0.0,1.0,0.0
13817,0.5,0.0,0.5
8557,0.0,0.3333333333333333,0.6666666666666666
12823,0.0,1.0,0.0
7542,0.14285714285714285,0.42857142857142855,0.42857142857142855
4107,0.1875,0.0,0.8125
12894,0.0,1.0,0.0
1893,0.5,0.5,0.0
3760,1.0,0.0,0.0
10413,0.25,0.25,0.5
9347,0.0,0.0,1.0
8125,1.0,0.0,0.0
9279,0.0,0.0,1.0
11574,0.0,0.0,1.0
4009,1.0,0.0,0.0
5063,0.0,0.0,1.0
10486,1.0,0.0,0.0
1663,0.0,0.3333333333333333,0.6666666666666666
4606,0.0,0.0,1.0
10164,0.42857142857142855,0.2857142857142857,0.2857142857142857
601,0.14285714285714285,0.5714285714285714,0.2857142857142857
3609,0.16666666666666666,0.3333333333333333,0.5
4014,0.0,1.0,0.0
4261,1.0,0.0,0.0
1777,0.0,1.0,0.0
11287,0.0,0.0,1.0
6425,1.0,0.0,0.0
11963,0.0,1.0,0.0
7309,0.6,0.4,0.0
13768,0.0,0.0,1.0
166,1.0,0.0,0.0
10697,0.0,0.75,0.25
8929,0.0,1.0,0.0
17,0.26,0.27,0.47
3228,0.0,0.0,1.0
8834,1.0,0.0,0.0
6907,1.0,0.0,0.0
8020,0.1,0.0,0.9
4407,0.0,0.0,1.0
11204,0.0,0.0,1.0
4273,0.3333333333333333,0.5,0.16666666666666666
9390,0.4,0.4,0.2
9576,1.0,0.0,0.0
7350,0.0,0.0,1.0
8299,0.0,0.5,0.5
2981,1.0,0.0,0.0
3437,0.0,1.0,0.0
6008,0.14285714285714285,0.2857142857142857,0.5714285714285714
1633,0.0,1.0,0.0
1772,0.4,0.6,0.0
131,0.5,0.5,0.0
13763,0.0,0.0,1.0
2325,0.75,0.25,0.0
1433,0.0,0.3333333333333333,0.6666666666666666
5756,0.0,0.6,0.4
1964,1.0,0.0,0.0
7597,0.125,0.0,0.875
6521,0.22110552763819097,0.44221105527638194,0.33668341708542715
7424,0.25,0.375,0.375
8942,0.06481481481481481,0.0,0.9351851851851852
4404,0.0,0.0,1.0
4640,0.5,0.16666666666666666,0.3333333333333333
3048,0.0,0.0,1.0
13251,1.0,0.0,0.0
11839,0.2631578947368421,0.5,0.23684210526315788
2802,0.0,0.8,0.2
13219,1.0,0.0,0.0
4490,0.6666666666666666,0.0,0.3333333333333333
10858,0.26666666666666666,0.36666666666666664,0.36666666666666664
1769,0.6666666666666666,0.0,0.3333333333333333
26,0.0,1.0,0.0
1261,0.5,0.0,0.5
10601,0.0,0.3333333333333333,0.6666666666666666
286,1.0,0.0,0.0
1865,0.0,1.0,0.0
11176,1.0,0.0,0.0
4712,1.0,0.0,0.0
6668,0.0,1.0,0.0
3433,1.0,0.0,0.0
2221,0.0,0.0,1.0
13972,0.0,1.0,0.0
5574,0.5,0.5,0.0
2875,0.6363636363636364,0.36363636363636365,0.0
2668,0.6666666666666666,0.0,0.3333333333333333
1064,1.0,0.0,0.0
11760,0.6666666666666666,0.0,0.3333333333333333
5102,0.0,0.0,1.0
11668,0.5,0.0,0.5
6809,0.0,0.0,1.0
4624,0.0,0.0,1.0
13492,1.0,0.0,0.0
7195,0.3333333333333333,0.3333333333333333,0.3333333333333333
876,0.0,0.0,1.0
9892,0.0,1.0,0.0
3208,0.0,0.5,0.5
8937,0.0,1.0,0.0
3305,0.0,1.0,0.0
6881,0.0,1.0,0.0
12992,0.35714285714285715,0.2857142857142857,0.35714285714285715
4036,0.14285714285714285,0.0,0.8571428571428571
1108,0.0,0.0,1.0
4395,0.0,0.5,0.5
2690,0.0,1.0,0.0
2860,0.0,0.6666666666666666,0.3333333333333333
8860,0.0,1.0,0.0
11528,0.0,0.0,1.0
3377,1.0,0.0,0.0
2537,0.0,1.0,0.0
1827,0.0,0.6666666666666666,0.3333333333333333
548,1.0,0.0,0.0
12240,0.3333333333333333,0.3333333333333333,0.3333333333333333
12787,0.0,0.2,0.8
4868,0.0,0.5,0.5
1384,0.0,0.3333333333333333,0.6666666666666666
1046,0.0,0.0,1.0
12317,0.0,0.0,1.0
6136,0.3333333333333333,0.6666666666666666,0.0
10979,0.0,1.0,0.0
12461,0.0,0.5,0.5
1161,0.42857142857142855,0.2857142857142857,0.2857142857142857
12584,0.0,1.0,0.0
7534,0.26666666666666666,0.0,0.7333333333333333
9871,0.18536585365853658,0.3951219512195122,0.4195121951219512
11429,0.4,0.4,0.2
3038,0.1346153846153846,0.0,0.8653846153846154
10286,0.42105263157894735,0.42105263157894735,0.15789473684210525
10408,0.0,1.0,0.0
3987,0.5,0.0,0.5
2712,0.3333333333333333,0.6666666666666666,0.0
8925,0.1111111111111111,0.5555555555555556,0.3333333333333333
842,0.2222222222222222,0.0,0.7777777777777778
4552,0.14285714285714285,0.42857142857142855,0.42857142857142855
6338,0.0,0.0,1.0
11380,0.0,0.6666666666666666,0.3333333333333333
8343,0.0,0.5,0.5
13008,0.2857142857142857,0.38095238095238093,0.3333333333333333
8684,0.14285714285714285,0.14285714285714285,0.7142857142857143
12657,0.0,1.0,0.0
13501,1.0,0.0,0.0
1139,0.0,1.0,0.0
13265,0.0,0.0,1.0
12974,0.0,0.5,0.5
3722,0.3333333333333333,0.1111111111111111,0.5555555555555556
3436,0.0,0.0,1.0
1559,1.0,0.0,0.0
12769,1.0,0.0,0.0
5257,0.0,0.0,1.0
835,0.0,1.0,0.0
2187,0.4,0.6,0.0
7605,0.2,0.2,0.6
12374,0.4642857142857143,0.14285714285714285,0.39285714285714285
9944,0.0,1.0,0.0
5985,0.5555555555555556,0.4444444444444444,0.0
7149,0.0,1.0,0.0
3233,0.6666666666666666,0.0,0.3333333333333333
9839,0.0,0.6666666666666666,0.3333333333333333
7506,0.5,0.25,0.25
5651,0.07142857142857142,0.42857142857142855,0.5
1799,0.3333333333333333,0.4666666666666667,0.2
11443,1.0,0.0,0.0
13713,0.0,1.0,0.0
12489,1.0,0.0,0.0
2274,0.3125,0.25,0.4375
7478,1.0,0.0,0.0
9527,1.0,0.0,0.0
7769,0.5454545454545454,0.09090909090909091,0.36363636363636365
3590,1.0,0.0,0.0
8951,0.0,1.0,0.0
10458,0.0,0.0,1.0
12527,0.12,0.0,0.88
6972,0.0,0.4,0.6
7884,0.0,1.0,0.0
10042,0.35714285714285715,0.2857142857142857,0.35714285714285715
10610,0.2,0.0,0.8
5454,1.0,0.0,0.0
12966,0.0,0.0,1.0
7219,0.5,0.5,0.0
10820,0.0,0.0,1.0
1899,0.0,1.0,0.0
13396,0.07692307692307693,0.0,0.9230769230769231
6269,0.0,0.0,1.0
12856,0.5,0.5,0.0
3912,0.0,0.0,1.0
6620,0.0,0.0,1.0
4364,0.0,0.6666666666666666,0.3333333333333333
7758,1.0,0.0,0.0
11320,1.0,0.0,0.0
13689,0.0,1.0,0.0
6575,0.0,0.0,1.0
1689,1.0,0.0,0.0
1851,1.0,0.0,0.0
9716,0.0,0.0,1.0
8586,0.0,0.0,1.0
12118,0.5,0.0,0.5
12969,0.0,0.6666666666666666,0.3333333333333333
1786,0.0,0.0,1.0
10611,0.0,1.0,0.0
374,0.0,0.0,1.0
1114,0.375,0.2916666666666667,0.3333333333333333
13900,0.3333333333333333,0.0,0.6666666666666666
6064,0.0,1.0,0.0
7834,1.0,0.0,0.0
7153,0.42857142857142855,0.2857142857142857,0.2857142857142857
8719,0.0,0.5,0.5
558,0.3333333333333333,0.3333333333333333,0.3333333333333333
11938,0.0,0.0,1.0
3882,0.0,0.0,1.0
5441,0.0,1.0,0.0
1040,0.5,0.25,0.25
375,0.5,0.25,0.25
2971,0.0,0.0,1.0
2933,0.0,0.0,1.0
4696,0.0,0.0,1.0
4865,0.0,0.0,1.0
8505,0.5,0.0,0.5
1854,0.0,1.0,0.0
1908,1.0,0.0,0.0
802,0.36363636363636365,0.36363636363636365,0.2727272727272727
9509,0.0,0.0,1.0
6373,0.3333333333333333,0.0,0.6666666666666666
4579,0.3333333333333333,0.0,0.6666666666666666
4208,1.0,0.0,0.0
13909,0.0,0.5,0.5
948,0.0,1.0,0.0
12449,0.5,0.0,0.5
11598,0.0,1.0,0.0
9151,0.16666666666666666,0.3333333333333333,0.5
6134,0.2,0.4666666666666667,0.3333333333333333
6779,1.0,0.0,0.0
7077,0.0,0.3333333333333333,0.6666666666666666
5427,0.0,0.0,1.0
3193,0.25,0.25,0.5
3699,0.0,0.0,1.0
8003,0.6666666666666666,0.0,0.3333333333333333
9275,0.0,1.0,0.0
13683,0.09090909090909091,0.0,0.9090909090909091
6154,0.6666666666666666,0.0,0.3333333333333333
7046,0.0,0.0,1.0
9653,0.0,0.0,1.0
9665,0.5,0.25,0.25
5339,0.5,0.5,0.0
9881,0.0,1.0,0.0
208,0.0,1.0,0.0
14009,0.2,0.0,0.8
1835,0.0,0.0,1.0
11827,0.75,0.25,0.0
1404,0.5,0.5,0.0
2062,0.25,0.75,0.0
7385,0.0,1.0,0.0
10430,0.25,0.5,0.25
6441,0.0,0.0,1.0
1750,0.0,0.0,1.0
10761,1.0,0.0,0.0
11296,1.0,0.0,0.0
9953,0.0,1.0,0.0
10504,0.0,1.0,0.0
4555,0.0,0.3333333333333333,0.6666666666666666
4314,0.0,0.3333333333333333,0.6666666666666666
4639,0.5,0.0,0.5
4232,0.4,0.6,0.0
9645,0.0,0.0,1.0
3160,0.325,0.375,0.3
10847,0.16666666666666666,0.5,0.3333333333333333
2538,0.0,0.5,0.5
2324,0.6,0.4,0.0
7129,0.0,0.0,1.0
13533,0.4,0.0,0.6
6508,0.0,0.5,0.5
10319,0.0,0.0,1.0
525,1.0,0.0,0.0
89,1.0,0.0,0.0
5251,0.3157894736842105,0.23684210526315788,0.4473684210526316
13233,0.6,0.0,0.4
9568,0.0,0.5,0.5
2940,0.0,1.0,0.0
11168,0.21311475409836064,0.26229508196721313,0.5245901639344263
6813,0.0,0.0,1.0
7020,0.75,0.0,0.25
9446,0.25,0.0,0.75
14008,0.0,0.6,0.4
943,0.0,0.0,1.0
13850,1.0,0.0,0.0
4093,0.0,0.0,1.0
4067,0.0,0.0,1.0
4441,0.16666666666666666,0.3333333333333333,0.5
10402,0.0,0.0,1.0
5590,0.0,0.0,1.0
5602,0.0,0.0,1.0
4058,0.0,0.5,0.5
7496,0.8888888888888888,0.1111111111111111,0.0
4226,0.0,1.0,0.0
9124,0.5,0.0,0.5
4664,0.0,0.0,1.0
10491,0.0,0.0,1.0
6680,0.3333333333333333,0.0,0.6666666666666666
2102,0.0,0.0,1.0
10223,0.3333333333333333,0.6666666666666666,0.0
11457,0.5,0.5,0.0
9988,0.3333333333333333,0.6666666666666666,0.0
9947,0.4666666666666667,0.26666666666666666,0.26666666666666666
4944,0.0,0.0,1.0
13149,0.0,0.5,0.5
11254,0.0,1.0,0.0
10719,0.5,0.0,0.5
11779,0.3333333333333333,0.3333333333333333,0.3333333333333333
2516,0.2553191489361702,0.40425531914893614,0.3404255319148936
6262,0.3333333333333333,0.3333333333333333,0.3333333333333333
1668,0.0,0.5,0.5
935,0.46153846153846156,0.15384615384615385,0.38461538461538464
12080,0.2,0.0,0.8
4319,1.0,0.0,0.0
13414,0.25,0.5,0.25
5250,0.203125,0.6875,0.109375
2667,0.0,0.0,1.0
7097,0.0,0.0,1.0
11378,0.0,0.5,0.5
1216,0.0,0.0,1.0
12762,0.0,0.0,1.0
6336,0.6666666666666666,0.0,0.3333333333333333
11330,0.0,0.0,1.0
12196,0.0,0.5,0.5
6001,0.0,0.0,1.0
11792,0.0,0.0,1.0
2666,0.45454545454545453,0.18181818181818182,0.36363636363636365
11728,0.0,0.5,0.5
1414,0.125,0.0,0.875
3962,1.0,0.0,0.0
5683,0.0,0.3333333333333333,0.6666666666666666
9226,0.5,0.25,0.25
4521,0.16666666666666666,0.25,0.5833333333333334
4926,0.0,0.0,1.0
9113,0.3333333333333333,0.16666666666666666,0.5
1128,0.3333333333333333,0.3333333333333333,0.3333333333333333
7761,0.5,0.0,0.5
2453,1.0,0.0,0.0
1464,0.5,0.0,0.5
9817,1.0,0.0,0.0
9702,1.0,0.0,0.0
11051,0.5,0.0,0.5
753,0.2857142857142857,0.2857142857142857,0.42857142857142855
4713,0.2857142857142857,0.5714285714285714,0.14285714285714285
13118,0.5,0.5,0.0
1308,0.0,0.0,1.0
8692,0.25,0.0,0.75
9158,0.3333333333333333,0.6666666666666666,0.0
11325,0.375,0.0,0.625
2165,0.0,0.5,0.5
10219,0.3333333333333333,0.5,0.16666666666666666
3718,0.5,0.0,0.5
6651,0.125,0.0,0.875
13261,0.6,0.0,0.4
1200,0.0,1.0,0.0
4973,0.0,1.0,0.0
4113,0.125,0.25,0.625
3415,0.0,1.0,0.0
4635,0.391304347826087,0.30434782608695654,0.30434782608695654
12961,0.3076923076923077,0.3076923076923077,0.38461538461538464
7305,0.05263157894736842,0.6842105263157895,0.2631578947368421
452,0.3,0.1,0.6
11275,0.35294117647058826,0.23529411764705882,0.4117647058823529
3995,0.0,0.0,1.0
6164,0.42857142857142855,0.0,0.5714285714285714
256,0.0,0.0,1.0
8998,0.09090909090909091,0.36363636363636365,0.5454545454545454
7816,0.0,0.0,1.0
11240,0.0,0.5,0.5
6206,0.125,0.0,0.875
8322,0.0,0.0,1.0
1172,0.5,0.5,0.0
5577,0.0,0.5,0.5
11995,0.0,1.0,0.0
4899,0.0,0.0,1.0
1976,0.5,0.0,0.5
12110,0.0,0.6666666666666666,0.3333333333333333
4627,0.43089430894308944,0.3821138211382114,0.18699186991869918
3563,0.2,0.45,0.35
8611,0.3333333333333333,0.6666666666666666,0.0
9096,0.5,0.0,0.5
3816,0.0,0.0,1.0
1157,0.0,0.4,0.6
7345,0.0,0.0,1.0
6709,0.0,0.0,1.0
14043,0.0,1.0,0.0
1738,0.0,0.3333333333333333,0.6666666666666666
11684,0.5,0.0,0.5
1087,0.5,0.0,0.5
11026,0.5,0.0,0.5
2412,0.0,0.5,0.5
5532,0.0,1.0,0.0
201,0.3333333333333333,0.3333333333333333,0.3333333333333333
5838,0.0,0.0,1.0
5312,0.16666666666666666,0.0,0.8333333333333334
9020,0.25316455696202533,0.0,0.7468354430379747
678,0.0,0.5,0.5
11377,0.5,0.5,0.0
13771,1.0,0.0,0.0
1147,0.0,1.0,0.0
2787,0.375,0.125,0.5
9172,0.0,0.5,0.5
6083,0.0,0.6666666666666666,0.3333333333333333
4374,0.21428571428571427,0.7857142857142857,0.0
4680,0.5,0.0,0.5
5277,0.0,1.0,0.0
12362,0.0,1.0,0.0
1871,0.0,1.0,0.0
13467,0.0,0.0,1.0
4347,0.0,0.0,1.0
4666,0.0,0.75,0.25
2809,0.0,0.0,1.0
11531,0.0,0.75,0.25
344,0.0,0.0,1.0
7745,0.175,0.0,0.825
